user_id,install_date,country,platform,acquisition_channel,device_tier,archetype
496,2024-03-11,AU,Android,TikTok,low,non_spender
497,2024-01-13,UK,Android,Organic,mid,non_spender
498,2024-02-20,AU,Android,Organic,high,non_spender
499,2024-03-23,CA,Android,Facebook Ads,high,non_spender
500,2024-01-30,US,Android,Facebook Ads,high,non_spender
501,2024-02-14,AU,Android,Facebook Ads,high,non_spender
502,2024-01-16,IN,iOS,Organic,low,non_spender
503,2024-01-18,US,Android,Google Ads,mid,non_spender
504,2024-02-16,IN,Android,Facebook Ads,mid,non_spender
505,2024-02-07,AU,Android,Organic,high,minnow
506,2024-01-04,IN,iOS,Google Ads,high,non_spender
507,2024-01-29,CA,Android,Google Ads,low,non_spender
508,2024-01-03,CA,Android,Google Ads,high,non_spender
509,2024-03-14,UK,Android,Facebook Ads,low,dolphin
510,2024-02-03,UK,Android,Facebook Ads,mid,non_spender
511,2024-03-27,UK,iOS,TikTok,mid,whale
512,2024-02-01,CA,Android,Google Ads,mid,minnow
513,2024-01-08,US,Android,TikTok,mid,non_spender
514,2024-03-07,IN,Android,Organic,mid,non_spender
515,2024-02-28,US,Android,TikTok,high,non_spender
516,2024-03-12,UK,Android,Facebook Ads,low,non_spender
517,2024-03-07,AU,Android,Google Ads,low,dolphin
518,2024-01-08,US,iOS,Facebook Ads,low,non_spender
519,2024-03-28,AU,iOS,Facebook Ads,low,minnow
520,2024-02-15,US,Android,Google Ads,high,minnow
521,2024-03-08,CA,iOS,Facebook Ads,low,dolphin
522,2024-02-23,AU,iOS,TikTok,high,non_spender
523,2024-02-24,CA,Android,Facebook Ads,mid,dolphin
524,2024-01-07,UK,Android,Organic,low,non_spender
525,2024-02-02,AU,iOS,Organic,low,non_spender
526,2024-01-19,CA,iOS,Organic,mid,non_spender
527,2024-01-19,CA,iOS,Google Ads,low,non_spender
528,2024-02-29,US,Android,Organic,mid,minnow
529,2024-01-01,UK,Android,TikTok,low,minnow
530,2024-01-20,AU,Android,Google Ads,low,non_spender
531,2024-01-02,US,Android,Facebook Ads,high,non_spender
532,2024-01-12,CA,Android,Facebook Ads,low,minnow
533,2024-02-06,UK,Android,Facebook Ads,low,non_spender
534,2024-01-09,AU,Android,TikTok,high,non_spender
535,2024-02-13,UK,iOS,TikTok,high,non_spender
536,2024-03-26,US,iOS,Facebook Ads,mid,minnow
537,2024-03-21,UK,iOS,Organic,mid,minnow
538,2024-02-28,CA,iOS,TikTok,mid,dolphin
539,2024-03-21,UK,Android,Organic,mid,non_spender
540,2024-03-21,UK,iOS,Organic,high,non_spender
541,2024-02-09,US,Android,Google Ads,low,minnow
542,2024-01-25,CA,Android,Organic,high,non_spender
543,2024-01-22,UK,Android,Facebook Ads,low,minnow
544,2024-01-04,IN,Android,Facebook Ads,mid,non_spender
545,2024-01-29,AU,Android,TikTok,high,non_spender
546,2024-03-27,AU,Android,Facebook Ads,low,minnow
547,2024-03-10,AU,iOS,TikTok,high,dolphin
548,2024-03-25,UK,iOS,Organic,low,minnow
549,2024-02-10,AU,iOS,Facebook Ads,low,non_spender
550,2024-01-17,UK,Android,Organic,high,non_spender
551,2024-03-16,IN,Android,Organic,high,non_spender
552,2024-03-26,CA,iOS,TikTok,low,non_spender
553,2024-02-26,AU,Android,TikTok,high,non_spender
554,2024-02-09,US,Android,Google Ads,high,non_spender
555,2024-02-22,US,Android,Google Ads,low,non_spender
556,2024-02-14,IN,iOS,Organic,mid,minnow
557,2024-03-25,UK,iOS,Organic,low,non_spender
558,2024-02-15,CA,iOS,Google Ads,mid,non_spender
559,2024-02-23,IN,iOS,TikTok,mid,minnow
560,2024-02-20,CA,Android,TikTok,mid,non_spender
561,2024-01-26,US,iOS,Google Ads,low,non_spender
562,2024-01-11,IN,Android,Facebook Ads,high,non_spender
563,2024-02-05,IN,iOS,Organic,mid,minnow
564,2024-02-08,CA,Android,TikTok,low,non_spender
565,2024-02-23,IN,Android,Google Ads,low,non_spender
566,2024-01-24,UK,iOS,Organic,low,dolphin
567,2024-03-09,CA,iOS,Facebook Ads,low,non_spender
568,2024-02-05,US,iOS,Organic,mid,non_spender
569,2024-03-23,AU,iOS,Facebook Ads,high,non_spender
570,2024-03-21,US,Android,TikTok,low,non_spender
571,2024-03-13,AU,iOS,Organic,low,minnow
572,2024-03-13,AU,Android,Facebook Ads,high,non_spender
573,2024-01-17,AU,Android,Google Ads,low,non_spender
574,2024-03-01,UK,iOS,Facebook Ads,mid,minnow
575,2024-02-11,UK,Android,Organic,high,non_spender
576,2024-02-04,AU,iOS,TikTok,high,minnow
577,2024-02-13,CA,iOS,Google Ads,high,dolphin
578,2024-01-12,CA,Android,TikTok,mid,non_spender
579,2024-02-13,IN,Android,TikTok,low,minnow
580,2024-02-18,AU,Android,Facebook Ads,low,non_spender
581,2024-03-14,UK,iOS,TikTok,low,minnow
582,2024-02-16,AU,Android,TikTok,high,non_spender
583,2024-03-20,AU,iOS,TikTok,low,dolphin
584,2024-01-08,UK,iOS,Google Ads,high,non_spender
585,2024-03-21,US,Android,Google Ads,low,minnow
586,2024-03-20,AU,iOS,Organic,mid,minnow
587,2024-01-25,CA,iOS,Organic,low,dolphin
588,2024-01-12,AU,iOS,TikTok,low,non_spender
589,2024-01-26,UK,Android,Organic,low,non_spender
590,2024-01-26,IN,iOS,TikTok,low,non_spender
591,2024-01-10,AU,iOS,TikTok,low,non_spender
592,2024-01-17,AU,Android,Google Ads,mid,non_spender
593,2024-03-25,CA,Android,Google Ads,mid,non_spender
594,2024-01-07,UK,Android,TikTok,low,non_spender
595,2024-01-07,CA,Android,Facebook Ads,mid,non_spender
596,2024-02-17,UK,Android,Organic,high,non_spender
597,2024-02-28,IN,iOS,Organic,mid,dolphin
598,2024-03-22,AU,Android,Google Ads,low,minnow
599,2024-02-08,IN,Android,Facebook Ads,mid,non_spender
600,2024-02-28,AU,iOS,TikTok,high,minnow
601,2024-01-17,UK,Android,TikTok,high,minnow
602,2024-01-24,CA,Android,Facebook Ads,high,non_spender
603,2024-02-29,UK,iOS,Facebook Ads,high,non_spender
604,2024-01-03,AU,Android,Facebook Ads,high,minnow
605,2024-02-09,US,iOS,Organic,high,non_spender
606,2024-03-27,US,iOS,TikTok,low,non_spender
607,2024-01-15,IN,iOS,Facebook Ads,low,minnow
608,2024-01-04,IN,Android,Google Ads,low,minnow
609,2024-01-25,AU,Android,TikTok,low,minnow
610,2024-02-02,US,Android,Organic,low,dolphin
611,2024-02-11,AU,Android,Google Ads,low,dolphin
612,2024-03-06,AU,Android,Facebook Ads,low,non_spender
613,2024-02-11,US,iOS,Facebook Ads,low,whale
614,2024-01-13,AU,Android,Google Ads,mid,non_spender
615,2024-02-01,CA,iOS,Google Ads,mid,dolphin
616,2024-02-08,CA,iOS,Facebook Ads,mid,non_spender
617,2024-01-29,US,iOS,Organic,mid,minnow
618,2024-03-02,CA,Android,TikTok,low,non_spender
619,2024-02-26,US,iOS,Organic,mid,non_spender
620,2024-01-10,CA,Android,Organic,high,non_spender
621,2024-03-24,US,iOS,Facebook Ads,high,minnow
622,2024-02-18,AU,Android,Google Ads,low,non_spender
623,2024-01-14,US,Android,Organic,low,non_spender
624,2024-03-08,UK,iOS,Facebook Ads,high,minnow
625,2024-02-06,IN,Android,Organic,mid,non_spender
626,2024-03-05,IN,iOS,TikTok,high,dolphin
627,2024-03-19,AU,Android,TikTok,high,non_spender
628,2024-02-18,IN,iOS,Google Ads,low,non_spender
629,2024-03-08,US,Android,Facebook Ads,low,non_spender
630,2024-02-06,UK,Android,Google Ads,low,minnow
631,2024-02-12,UK,Android,TikTok,low,non_spender
632,2024-02-08,UK,Android,TikTok,low,dolphin
633,2024-02-15,AU,Android,Organic,high,non_spender
634,2024-03-02,UK,iOS,Organic,low,non_spender
635,2024-01-25,UK,iOS,TikTok,high,minnow
636,2024-01-04,IN,Android,Google Ads,mid,non_spender
637,2024-01-20,US,iOS,Organic,mid,minnow
638,2024-02-23,CA,Android,Google Ads,low,non_spender
639,2024-03-14,IN,iOS,Facebook Ads,mid,non_spender
640,2024-02-26,CA,Android,Organic,low,non_spender
641,2024-01-03,US,Android,Organic,high,minnow
642,2024-01-05,AU,Android,TikTok,low,non_spender
643,2024-02-16,UK,Android,TikTok,low,non_spender
644,2024-01-09,AU,iOS,Facebook Ads,high,dolphin
645,2024-03-01,CA,iOS,Facebook Ads,mid,non_spender
646,2024-02-04,UK,Android,TikTok,low,minnow
647,2024-03-02,US,iOS,TikTok,mid,whale
648,2024-01-03,CA,Android,TikTok,low,minnow
649,2024-01-13,UK,Android,Facebook Ads,high,non_spender
650,2024-03-29,CA,iOS,TikTok,low,non_spender
651,2024-01-14,IN,Android,Organic,mid,minnow
652,2024-01-11,UK,Android,Google Ads,mid,dolphin
653,2024-03-07,UK,Android,Facebook Ads,mid,non_spender
654,2024-01-29,UK,iOS,TikTok,mid,dolphin
655,2024-01-25,IN,Android,Google Ads,mid,minnow
656,2024-02-11,CA,iOS,Google Ads,mid,minnow
657,2024-02-09,UK,Android,Google Ads,low,dolphin
658,2024-01-11,AU,iOS,Facebook Ads,high,non_spender
659,2024-03-28,AU,iOS,TikTok,high,non_spender
660,2024-02-07,IN,Android,Google Ads,high,non_spender
661,2024-01-05,US,Android,TikTok,low,non_spender
662,2024-01-18,UK,iOS,Google Ads,high,non_spender
663,2024-02-29,IN,Android,TikTok,low,non_spender
664,2024-01-28,CA,Android,TikTok,high,non_spender
665,2024-03-21,AU,Android,Organic,mid,non_spender
666,2024-02-14,AU,iOS,Organic,low,non_spender
667,2024-02-27,UK,iOS,Organic,high,non_spender
668,2024-02-09,CA,Android,TikTok,low,minnow
669,2024-03-17,US,iOS,Google Ads,low,non_spender
670,2024-01-06,AU,iOS,TikTok,mid,non_spender
671,2024-03-20,CA,Android,Facebook Ads,mid,minnow
672,2024-02-28,US,Android,Organic,mid,minnow
673,2024-02-10,CA,iOS,Organic,high,non_spender
674,2024-02-14,IN,Android,Google Ads,mid,minnow
675,2024-02-11,CA,iOS,TikTok,mid,non_spender
676,2024-01-27,CA,iOS,TikTok,high,minnow
677,2024-01-07,CA,Android,Organic,mid,dolphin
678,2024-02-14,US,iOS,Organic,mid,dolphin
679,2024-01-31,US,iOS,Facebook Ads,high,minnow
680,2024-01-10,IN,iOS,Google Ads,high,minnow
681,2024-02-22,CA,Android,Facebook Ads,mid,minnow
682,2024-01-31,IN,iOS,TikTok,mid,non_spender
683,2024-01-02,US,iOS,TikTok,high,minnow
684,2024-01-12,CA,Android,Organic,high,non_spender
685,2024-01-13,IN,iOS,Google Ads,high,non_spender
686,2024-01-17,US,iOS,Facebook Ads,mid,non_spender
687,2024-02-29,UK,iOS,TikTok,low,non_spender
688,2024-02-04,UK,Android,Google Ads,high,non_spender
689,2024-03-23,CA,Android,Organic,mid,minnow
690,2024-03-14,UK,Android,Facebook Ads,high,non_spender
691,2024-03-03,UK,iOS,Facebook Ads,mid,non_spender
692,2024-03-19,US,iOS,Google Ads,low,dolphin
693,2024-01-22,IN,Android,Facebook Ads,high,dolphin
694,2024-03-08,CA,Android,Facebook Ads,high,non_spender
695,2024-01-17,CA,Android,Facebook Ads,mid,minnow
696,2024-01-17,AU,iOS,Facebook Ads,mid,non_spender
697,2024-03-05,UK,iOS,Facebook Ads,mid,non_spender
698,2024-03-22,CA,iOS,Google Ads,low,dolphin
699,2024-03-04,CA,iOS,Facebook Ads,mid,minnow
700,2024-03-16,AU,Android,TikTok,high,minnow
701,2024-02-21,CA,Android,TikTok,mid,minnow
702,2024-01-07,IN,iOS,Organic,low,non_spender
703,2024-02-02,UK,iOS,Google Ads,low,non_spender
704,2024-03-19,AU,Android,Facebook Ads,mid,minnow
705,2024-03-15,AU,Android,Organic,high,minnow
706,2024-01-26,US,Android,Google Ads,high,non_spender
707,2024-01-29,US,Android,Facebook Ads,mid,dolphin
708,2024-01-13,US,iOS,Google Ads,low,minnow
709,2024-01-15,CA,Android,Google Ads,low,minnow
710,2024-01-29,CA,iOS,Facebook Ads,low,non_spender
711,2024-02-01,AU,Android,TikTok,low,non_spender
712,2024-03-18,AU,iOS,Facebook Ads,low,non_spender
713,2024-03-15,US,Android,Google Ads,high,non_spender
714,2024-03-21,AU,iOS,Google Ads,high,dolphin
715,2024-02-25,UK,Android,Google Ads,high,non_spender
716,2024-01-21,US,iOS,TikTok,low,dolphin
717,2024-02-28,UK,iOS,Facebook Ads,low,dolphin
718,2024-01-19,IN,Android,Facebook Ads,high,non_spender
719,2024-01-03,CA,Android,Facebook Ads,high,non_spender
720,2024-02-27,UK,Android,TikTok,mid,dolphin
721,2024-01-15,US,iOS,TikTok,high,minnow
722,2024-02-04,UK,Android,TikTok,mid,non_spender
723,2024-01-25,UK,iOS,Organic,high,minnow
724,2024-01-18,CA,Android,Organic,high,minnow
725,2024-03-20,CA,iOS,TikTok,low,non_spender
726,2024-02-29,CA,Android,Google Ads,mid,non_spender
727,2024-01-17,UK,iOS,TikTok,mid,non_spender
728,2024-01-08,US,iOS,Organic,high,minnow
729,2024-02-15,CA,iOS,Organic,low,non_spender
730,2024-03-11,CA,Android,Organic,mid,non_spender
731,2024-03-04,IN,iOS,Google Ads,low,non_spender
732,2024-01-24,UK,iOS,Google Ads,mid,dolphin
733,2024-01-03,US,Android,Facebook Ads,low,non_spender
734,2024-01-15,CA,Android,Facebook Ads,mid,non_spender
735,2024-03-18,US,iOS,Organic,low,non_spender
736,2024-03-24,CA,iOS,Facebook Ads,high,non_spender
737,2024-02-07,IN,Android,Organic,low,non_spender
738,2024-02-29,UK,iOS,TikTok,high,non_spender
739,2024-01-02,IN,Android,Organic,low,minnow
740,2024-01-11,CA,iOS,Organic,low,whale
741,2024-03-21,UK,Android,Google Ads,low,non_spender
742,2024-01-18,CA,iOS,Facebook Ads,low,minnow
743,2024-03-22,AU,iOS,Facebook Ads,mid,non_spender
744,2024-02-07,UK,iOS,Facebook Ads,mid,non_spender
745,2024-02-14,AU,Android,Facebook Ads,low,minnow
746,2024-02-10,US,iOS,Organic,high,non_spender
747,2024-03-26,CA,Android,TikTok,mid,minnow
748,2024-02-10,IN,iOS,Google Ads,high,non_spender
749,2024-02-15,US,iOS,Google Ads,high,non_spender
750,2024-03-20,US,Android,Facebook Ads,high,non_spender
751,2024-01-20,AU,iOS,TikTok,mid,non_spender
752,2024-02-09,US,iOS,TikTok,mid,non_spender
753,2024-01-02,US,iOS,TikTok,high,non_spender
754,2024-03-17,AU,iOS,Organic,mid,non_spender
755,2024-03-17,UK,iOS,TikTok,high,non_spender
756,2024-01-22,CA,Android,Facebook Ads,mid,non_spender
757,2024-02-07,US,iOS,Organic,low,non_spender
758,2024-02-15,UK,iOS,Organic,low,minnow
759,2024-01-15,CA,Android,TikTok,mid,non_spender
760,2024-02-13,CA,iOS,Facebook Ads,mid,non_spender
761,2024-03-15,US,Android,Organic,high,non_spender
762,2024-01-06,IN,iOS,Google Ads,mid,non_spender
763,2024-03-13,AU,iOS,Google Ads,high,non_spender
764,2024-02-01,CA,iOS,Organic,low,non_spender
765,2024-03-16,US,Android,Organic,mid,dolphin
766,2024-02-19,AU,iOS,Google Ads,high,non_spender
767,2024-03-24,IN,iOS,Organic,high,non_spender
768,2024-01-07,IN,iOS,Facebook Ads,mid,minnow
769,2024-03-20,UK,Android,Facebook Ads,mid,non_spender
770,2024-02-27,IN,Android,Organic,low,minnow
771,2024-01-03,UK,Android,Google Ads,high,non_spender
772,2024-02-29,US,Android,Organic,mid,minnow
773,2024-03-15,CA,Android,Organic,mid,minnow
774,2024-01-12,AU,iOS,Google Ads,low,non_spender
775,2024-01-13,UK,iOS,Organic,low,non_spender
776,2024-01-19,AU,iOS,Organic,low,whale
777,2024-02-14,IN,iOS,TikTok,mid,non_spender
778,2024-02-22,CA,iOS,Facebook Ads,low,minnow
779,2024-02-20,AU,Android,Facebook Ads,mid,non_spender
780,2024-03-10,IN,Android,Google Ads,mid,minnow
781,2024-01-22,US,Android,Organic,high,non_spender
782,2024-02-25,US,iOS,Facebook Ads,high,whale
783,2024-01-03,US,Android,Organic,mid,non_spender
784,2024-02-04,UK,Android,Google Ads,low,non_spender
785,2024-02-23,AU,Android,Organic,mid,non_spender
786,2024-01-07,IN,Android,Google Ads,high,non_spender
787,2024-03-25,AU,iOS,TikTok,mid,minnow
788,2024-03-01,AU,Android,Facebook Ads,high,minnow
789,2024-02-06,AU,iOS,Facebook Ads,low,non_spender
790,2024-01-20,CA,iOS,Facebook Ads,high,non_spender
791,2024-02-19,UK,iOS,Google Ads,low,minnow
792,2024-02-05,CA,Android,Organic,low,non_spender
793,2024-03-06,AU,iOS,TikTok,mid,non_spender
794,2024-02-05,US,iOS,Google Ads,low,non_spender
795,2024-02-11,US,iOS,TikTok,high,whale
796,2024-02-27,UK,Android,Organic,high,dolphin
797,2024-01-12,US,iOS,TikTok,low,non_spender
798,2024-01-18,AU,iOS,TikTok,high,non_spender
799,2024-01-15,IN,iOS,Google Ads,mid,non_spender
800,2024-01-26,UK,Android,Google Ads,mid,minnow
801,2024-03-27,CA,Android,Facebook Ads,low,non_spender
802,2024-01-14,IN,iOS,Organic,low,whale
803,2024-02-06,US,iOS,TikTok,mid,minnow
804,2024-02-10,UK,Android,Organic,high,non_spender
805,2024-02-29,UK,iOS,TikTok,mid,non_spender
806,2024-01-14,CA,Android,Organic,low,non_spender
807,2024-03-29,IN,Android,Organic,low,minnow
808,2024-03-10,UK,iOS,Organic,high,minnow
809,2024-03-29,IN,Android,TikTok,high,dolphin
810,2024-03-06,US,Android,Google Ads,low,minnow
811,2024-01-05,US,Android,TikTok,high,non_spender
812,2024-02-09,AU,iOS,Organic,mid,non_spender
813,2024-02-05,US,iOS,Organic,low,dolphin
814,2024-02-16,US,iOS,Facebook Ads,low,non_spender
815,2024-01-10,CA,Android,Organic,high,non_spender
816,2024-01-14,AU,Android,Organic,low,non_spender
817,2024-01-10,US,iOS,TikTok,low,minnow
818,2024-01-01,US,Android,Organic,low,non_spender
819,2024-01-08,CA,iOS,Facebook Ads,high,non_spender
820,2024-01-01,CA,Android,TikTok,low,non_spender
821,2024-03-24,CA,Android,Facebook Ads,mid,non_spender
822,2024-02-06,IN,iOS,Google Ads,mid,non_spender
823,2024-03-16,CA,iOS,Organic,high,non_spender
824,2024-02-13,AU,iOS,Google Ads,mid,non_spender
825,2024-03-19,CA,Android,Organic,low,non_spender
826,2024-03-01,UK,Android,Facebook Ads,mid,non_spender
827,2024-03-18,IN,iOS,Organic,mid,non_spender
828,2024-02-06,UK,Android,TikTok,mid,dolphin
829,2024-01-29,AU,Android,TikTok,mid,non_spender
830,2024-02-04,IN,iOS,Google Ads,high,non_spender
831,2024-02-28,IN,iOS,Google Ads,low,non_spender
832,2024-02-20,CA,Android,Facebook Ads,low,non_spender
833,2024-01-20,US,iOS,Facebook Ads,mid,whale
834,2024-03-28,AU,iOS,Facebook Ads,high,minnow
835,2024-03-29,CA,Android,Facebook Ads,low,non_spender
836,2024-02-26,IN,Android,Google Ads,high,non_spender
837,2024-02-25,US,Android,Facebook Ads,high,non_spender
838,2024-02-19,IN,Android,Google Ads,low,non_spender
839,2024-02-07,CA,iOS,Organic,low,non_spender
840,2024-02-14,IN,iOS,Organic,high,non_spender
841,2024-02-19,CA,iOS,Google Ads,high,non_spender
842,2024-01-08,IN,iOS,Google Ads,high,dolphin
843,2024-01-01,IN,Android,Organic,low,minnow
844,2024-01-29,IN,iOS,Organic,high,non_spender
845,2024-01-05,UK,iOS,Google Ads,high,dolphin
846,2024-02-16,CA,iOS,Google Ads,mid,minnow
847,2024-02-24,UK,iOS,Facebook Ads,high,whale
848,2024-02-12,CA,Android,Google Ads,low,minnow
849,2024-03-22,AU,Android,Facebook Ads,high,non_spender
850,2024-01-08,AU,iOS,TikTok,mid,minnow
851,2024-03-16,UK,iOS,Facebook Ads,high,non_spender
852,2024-03-29,US,Android,Organic,low,minnow
853,2024-02-02,AU,Android,Facebook Ads,high,non_spender
854,2024-01-31,AU,iOS,TikTok,low,minnow
855,2024-02-22,UK,iOS,Facebook Ads,mid,minnow
856,2024-03-30,UK,iOS,Organic,high,non_spender
857,2024-03-06,UK,Android,Organic,mid,whale
858,2024-03-10,IN,iOS,Organic,mid,non_spender
859,2024-02-02,UK,iOS,Organic,low,non_spender
860,2024-02-17,CA,Android,TikTok,low,minnow
861,2024-03-17,CA,Android,TikTok,mid,non_spender
862,2024-03-15,AU,Android,Organic,mid,dolphin
863,2024-01-04,AU,iOS,Facebook Ads,mid,minnow
864,2024-03-10,US,iOS,Google Ads,low,dolphin
865,2024-01-13,UK,Android,Organic,low,minnow
866,2024-03-23,UK,iOS,TikTok,low,minnow
867,2024-01-01,US,iOS,Google Ads,high,non_spender
868,2024-02-23,AU,Android,Organic,mid,non_spender
869,2024-03-25,IN,Android,Facebook Ads,low,non_spender
870,2024-03-16,US,Android,Facebook Ads,low,non_spender
871,2024-01-15,CA,Android,Google Ads,mid,minnow
872,2024-02-29,IN,iOS,Organic,mid,non_spender
873,2024-02-02,AU,Android,Facebook Ads,low,non_spender
874,2024-02-04,UK,iOS,TikTok,low,non_spender
875,2024-03-30,UK,Android,Facebook Ads,low,non_spender
876,2024-03-12,US,iOS,Facebook Ads,high,minnow
877,2024-03-14,UK,iOS,TikTok,low,minnow
878,2024-01-09,UK,Android,TikTok,mid,non_spender
879,2024-01-26,UK,iOS,TikTok,low,dolphin
880,2024-03-06,UK,Android,Google Ads,low,non_spender
881,2024-01-26,CA,iOS,Google Ads,mid,non_spender
882,2024-01-05,CA,Android,Facebook Ads,mid,non_spender
883,2024-02-06,AU,iOS,Facebook Ads,high,non_spender
884,2024-01-15,US,iOS,Google Ads,high,non_spender
885,2024-03-27,CA,iOS,Organic,mid,minnow
886,2024-02-12,AU,Android,TikTok,high,non_spender
887,2024-01-23,IN,Android,Google Ads,low,non_spender
888,2024-03-20,CA,iOS,Facebook Ads,low,non_spender
889,2024-01-15,CA,iOS,Facebook Ads,low,non_spender
890,2024-03-15,IN,iOS,Organic,mid,non_spender
891,2024-03-08,US,Android,Facebook Ads,high,dolphin
892,2024-03-26,IN,Android,Google Ads,high,non_spender
893,2024-03-18,US,iOS,TikTok,high,non_spender
894,2024-02-21,CA,Android,Google Ads,high,minnow
895,2024-01-29,CA,iOS,TikTok,low,minnow
896,2024-02-04,CA,iOS,Facebook Ads,high,non_spender
897,2024-02-05,AU,iOS,Organic,high,minnow
898,2024-01-02,US,Android,Google Ads,mid,non_spender
899,2024-01-04,UK,Android,TikTok,high,minnow
900,2024-03-15,AU,Android,Organic,low,non_spender
901,2024-03-14,UK,Android,Facebook Ads,high,minnow
902,2024-01-31,AU,Android,Organic,mid,minnow
903,2024-02-25,UK,iOS,Organic,high,minnow
904,2024-03-01,CA,Android,Google Ads,low,non_spender
905,2024-02-05,UK,Android,Google Ads,mid,non_spender
906,2024-01-07,CA,iOS,Facebook Ads,low,minnow
907,2024-02-13,UK,Android,Google Ads,mid,non_spender
908,2024-02-16,CA,iOS,Facebook Ads,mid,dolphin
909,2024-01-22,IN,Android,TikTok,high,minnow
910,2024-03-26,UK,iOS,Facebook Ads,low,non_spender
911,2024-01-26,UK,Android,Facebook Ads,high,non_spender
912,2024-01-10,AU,iOS,Facebook Ads,low,non_spender
913,2024-02-11,IN,iOS,Facebook Ads,low,dolphin
914,2024-03-20,CA,iOS,Google Ads,high,non_spender
915,2024-02-06,IN,Android,Google Ads,mid,non_spender
916,2024-01-24,AU,Android,Organic,high,minnow
917,2024-02-29,US,iOS,Google Ads,mid,minnow
918,2024-03-29,AU,Android,Facebook Ads,mid,non_spender
919,2024-02-05,AU,Android,Google Ads,low,non_spender
920,2024-02-24,UK,iOS,Google Ads,low,non_spender
921,2024-02-16,CA,iOS,Facebook Ads,high,non_spender
922,2024-02-02,IN,iOS,Facebook Ads,high,non_spender
923,2024-03-21,IN,Android,TikTok,high,non_spender
924,2024-02-06,US,iOS,TikTok,low,non_spender
925,2024-03-11,IN,iOS,Facebook Ads,mid,non_spender
926,2024-01-10,AU,Android,Google Ads,mid,non_spender
927,2024-03-17,CA,Android,TikTok,mid,non_spender
928,2024-01-25,IN,Android,Google Ads,high,whale
929,2024-02-04,AU,Android,Organic,low,non_spender
930,2024-01-18,AU,Android,Google Ads,mid,non_spender
